Id,Expected
5664c1711b62f15ec83b97bb11e8e0c4_1,
ca4d5060a633a8d5b2b2b55157b7781e_0,595511 15 596783 28 598063 28 599338 38 600618 38 601896 42 603176 42 604451 50 605731 50 607008 55 608288 55 609566 57 610846 57 612123 63 613403 63 614681 67 615961 67 617241 67 618518 73 619798 73 621076 77 622356 77 623636 80 624916 80 626193 83 627473 83 628753 85 630033 85 631311 90 632588 93 633868 93 635148 95 636428 95 637708 98 638988 98 640266 102 641546 102 642826 102 644106 102 645386 105 646666 105 647946 107 649226 107 650506 107 651786 110 653066 110 654346 112 655626 112 656906 112 658186 112 659468 113 660748 113 662028 113 663308 113 664588 115 665868 115 667148 115 668428 115 669711 112 670991 115 672271 115 673551 115 674831 115 676111 115 677391 115 678671 117 679951 117 681231 117 682511 117 683791 120 685071 120 686353 118 687633 118 688913 120 690193 120 691473 120 692753 123 694033 123 695313 125 696593 125 697873 125 699153 125 700433 128 701713 128 702993 128 704273 128 705553 130 706833 130 708116 127 709396 127 710676 127 711956 130 713236 130 714518 128 715798 128 717078 128 718358 128 719638 130 720918 130 722201 127 723481 127 724761 127 726041 127 727323 125 728603 125 729883 125 731163 128 732443 128 733726 125 735006 125 736286 125 737566 125 738846 125 740126 125 741406 125 742686 125 743968 125 745248 125 746526 127 747806 127 749086 127 750366 127 751646 127 752926 127 754206 127 755483 133 756763 133 758043 133 759323 133 760603 133 761883 133 763163 133 764443 133 765721 135 767001 137 768281 137 769561 137 770841 137 772118 140 773398 140 774678 140 775958 140 777238 140 778518 140 779798 140 781078 140 782358 143 783638 143 784918 143 786198 143 787478 143 788758 143 790038 143 791321 140 792601 140 793881 142 795161 142 796441 142 797721 142 799001 142 800281 142 801561 145 802841 145 804121 145 805401 145 806681 145 807961 147 809241 147 810521 147 811801 147 813083 145 814363 145 815643 145 816923 145 818203 148 819483 148 820763 148 822043 148 823323 148 824606 145 825886 145 827166 147 828446 147 829726 147 831006 147 832288 145 833568 145 834851 145 836131 145 837411 145 838691 145 839973 143 841256 142 842536 142 843818 140 845098 140 846383 135 847663 135 848946 12 848963 115 850226 12 850243 115 851528 78 851616 22 852808 78 852896 22 854091 72 854178 20 855371 72 855458 20 856653 68 856741 17 857933 68 858021 17 859216 60 859303 15 860498 55 860586 12 861778 55 861866 12 863061 50 863146 12 864341 50 864426 12 865623 48 865708 10 866903 48 866988 10 868186 42 868271 5 869466 42 869551 5 870748 18 870781 5 870831 2 872028 18 872061 5 872111 2 873311 7 874591 7
ca4d5060a633a8d5b2b2b55157b7781e_1,934836 2 936116 2 937393 5 938673 5 939953 8 941233 8 942511 10 943791 10 945071 10 946351 10 947631 12 948911 12 950191 12 951471 12 952748 15 954028 15 955308 15 956586 20 957866 20 959146 20 960426 20 961703 23 962983 23 964263 23 965543 23 966823 23 968103 23 969381 25 970661 25 971941 27 973221 27 974501 27 975778 30 977058 30 978338 30 979618 30 980896 32 982176 32 983456 30 984736 30 986018 28 987298 28 988581 25 989861 25 991143 20 992426 15 993706 15 994991 5 996271 5
ff55177a34fc01019eec999fd84e679b_0,110926 18 112196 38 113476 38 114749 52 116029 52 117304 65 118584 65 119859 77 121139 77 122414 85 123694 85 124971 93 126251 93 127529 100 128809 100 130086 105 131366 105 132644 112 133924 112 135201 120 136481 120 137759 125 139039 125 140301 148 141581 148 142851 160 144131 160 145404 172 146684 172 147959 180 149239 180 150516 185 151796 185 153071 195 154348 201 155628 201 156906 205 158186 205 159463 213 160743 213 162021 223 163301 223 164581 230 165861 230 167138 238 168418 238 169696 243 170976 243 172256 248 173536 248 174813 253 176093 253 177373 256 178653 256 179931 260 181211 260 182491 263 183771 263 185048 268 186328 268 187608 271 188888 271 190168 271 191448 271 192728 273 194008 273 195288 273 196568 273 197846 275 199126 275 200406 275 201686 278 202966 278 204246 278 205526 278 206806 278 208086 278 209366 278 210646 278 211926 280 213206 280 214486 280 215766 280 217046 280 218326 280 219606 280 220886 280 222166 280 223446 280 224726 280 226006 280 227286 280 228566 280 229846 280 231126 280 232406 283 233686 283 234968 281 236248 281 237528 281 238808 281 240088 281 241368 281 242648 281 243928 283 245208 283 246488 283 247768 283 249048 283 250328 283 251606 285 252886 285 254166 288 255446 288 256723 291 258003 291 259283 291 260563 291 261841 293 263121 293 264398 298 265678 298 266958 298 268238 298 269518 298 270798 298 272076 300 273356 300 274633 303 275913 303 277193 303 278473 303 279751 308 281031 308 282308 311 283588 311 284868 311 286146 313 287426 313 288703 318 289983 318 291261 320 292541 320 293821 320 295101 320 296378 326 297658 326 298938 326 300218 326 301496 328 302776 328 304056 330 305336 330 306613 333 307893 333 309171 335 310451 335 311728 338 313008 338 314286 343 315566 343 316846 343 318126 343 319403 346 320683 346 321963 346 323243 346 324521 348 325801 348 327081 350 328361 350 329641 350 330921 350 332201 350 333481 350 334761 350 336041 353 337321 353 338601 353 339881 353 341163 351 342443 351 343723 351 345003 351 346286 348 347566 348 348846 348 350126 348 351406 348 352686 348 353968 346 355248 346 356528 346 357808 346 359091 340 360371 340 361651 340 362931 340 364213 336 365493 336 366776 333 368056 333 369338 328 370618 328 371901 323 373181 323 374466 315 375751 308 377031 308 378313 303 379593 303 380876 298 382156 298 383441 290 384721 290 386003 286 387283 286 388568 278 389848 278 391133 271 392413 271 393693 266 394973 266 396256 258 397536 258 398818 246 400098 246 401378 238 402658 238 403938 233 405218 233 406498 228 407778 228 409056 225 410336 225 411613 226 412893 226 414173 221 415453 221 416731 195 418011 158 419291 158 420571 153 421851 153 423133 148 424413 148 425693 143 426973 143 428256 135 429536 135 430821 125 432101 125 433388 111 434668 111 435966 88 437246 88 438579 22 439859 22
ff55177a34fc01019eec999fd84e679b_1,
c656702fa602bb3c7abacdbd7e6afd56_0,885223 13 886503 13 887773 33 889053 33 890326 45 891606 45 892883 53 894163 53 895438 63 896718 63 897996 70 899271 80 900551 80 901828 86 903108 86 904386 93 905666 93 906943 98 908223 98 909501 103 910781 103 912058 108 913338 108 914616 113 915896 113 917173 118 918448 126 919728 126 921006 130 922286 130 923563 133 924843 133 926121 138 927401 138 928678 141 929958 141 931238 143 932518 143 933796 145 935073 151 936353 151 937633 151 938913 151 940191 153 941471 153 942748 158 944028 158 945308 158 946588 158 947866 163 949146 163 950426 163 951706 163 952986 163 954263 168 955543 168 956823 168 958103 168 959383 168 960663 168 961943 168 963223 168 964501 170 965781 170 967061 170 968341 170 969621 173 970901 173 972181 173 973461 173 974741 173 976021 170 977301 170 978581 170 979861 170 981141 170 982421 170 983701 170 984981 170 986261 170 987541 170 988823 166 990103 166 991383 166 992663 166 993943 166 995223 163 996503 163 997786 160 999066 160 1000346 158 1001626 158 1002906 158 1004186 158 1005468 156 1006748 156 1008028 153 1009308 153 1010588 151 1011871 148 1013151 148 1014431 145 1015711 145 1016993 143 1018273 143 1019553 141 1020833 141 1022116 138 1023396 138 1024676 135 1025956 135 1027238 133 1028518 133 1029801 130 1031083 126 1032363 126 1033643 126 1034923 126 1036206 120 1037486 120 1038768 118 1040048 118 1041331 115 1042611 115 1043893 111 1045173 111 1046456 108 1047736 108 1049016 105 1050298 101 1051578 101 1052861 93 1054141 93 1055421 90 1056701 90 1057983 86 1059263 86 1060546 83 1061826 83 1063108 78 1064388 78 1065671 75 1066951 75 1068233 73 1069516 70 1070796 70 1072078 66 1073358 66 1074641 60 1075921 60 1077203 56 1078483 56 1079766 50 1081046 50 1082328 43 1083608 43 1084891 38 1086173 31 1087453 31 1088736 25 1090016 25 1091301 20 1092581 20 1093863 16 1095143 16 1096426 10 1097706 10
c656702fa602bb3c7abacdbd7e6afd56_1,
4baddc22268d4b4ef4d95ceea1195799_0,585253 15 586533 15 587801 37 589081 37 590351 52 591631 52 592903 65 594183 65 595458 73 596733 80 598013 80 599288 90 600568 90 601846 95 603126 95 604401 102 605681 102 606958 108 608238 108 609516 115 610796 115 612073 120 613353 120 614633 123 615911 127 617191 127 618471 127 619751 127 621028 133 622308 133 623588 135 624868 135 626146 140 627426 140 628706 142 629986 142 631263 145 632543 148 633823 148 635103 150 636383 150 637661 155 638941 155 640221 155 641501 155 642781 157 644061 157 645341 157 646621 157 647901 160 649181 160 650458 163 651738 163 653018 163 654298 165 655578 165 656858 165 658138 165 659418 165 660698 165 661978 165 663258 165 664536 170 665816 170 667096 170 668376 170 669656 172 670936 175 672216 175 673496 177 674776 177 676056 177 677336 177 678616 180 679896 180 681173 185 682453 185 683733 188 685013 188 686293 188 687573 188 688853 190 690133 193 691413 193 692691 197 693971 197 695251 197 696531 197 697811 200 699091 200 700371 202 701651 202 702931 202 704211 202 705491 205 706771 205 708053 203 709333 205 710613 205 711896 202 713176 202 714458 200 715738 200 717018 203 718298 203 719581 200 720861 200 722143 200 723423 200 724703 200 725983 200 727263 203 728546 200 729826 200 731106 202 732386 202 733666 202 734946 202 736228 203 737508 203 738788 205 740068 205 741348 208 742628 208 743911 205 745191 205 746471 207 747753 208 749033 208 750316 207 751596 207 752876 210 754156 210 755438 210 756718 210 758001 207 759281 207 760563 208 761843 208 763126 205 764406 205 765686 207 766968 205 768248 205 769531 205 770811 205 772093 203 773373 203 774656 200 775936 200 777218 200 778498 200 779781 197 781061 197 782343 198 783623 198 784903 198 786186 195 787466 195 788746 197 790026 197 791306 197 792586 197 793868 195 795148 195 796428 198 797708 198 798991 195 800271 195 801551 195 802833 195 804113 195 805393 195 806673 195 807953 198 809233 198 810513 198 811793 198 813073 198 814353 198 815633 200 816913 200 818196 197 819476 197 820756 197 822036 197 823316 197 824596 197 825876 197 827158 198 828438 198 829721 195 831001 195 832283 193 833563 193 834846 190 836126 190 837411 185 838691 185 839973 183 841256 180 842536 180 843818 178 845098 178 846381 175 847661 175 848941 175 850221 175 851503 173 852783 173 854066 170 855346 170 856626 170 857906 170 859188 168 860471 165 861751 165 863031 165 864311 165 865593 163 866873 163 868156 160 869436 160 870716 160 871996 160 873278 155 874558 155 875841 152 877121 152 878401 152 879681 152 880961 152 882243 150 883523 150 884803 150 886083 150 887363 150 888643 150 889926 147 891206 147 892486 147 893766 147 895046 147 896326 147 897606 147 898888 145 900168 145 901448 145 902728 145 904008 145 905288 145 906571 142 907851 142 909131 142 910411 142 911693 140 912973 140 914253 138 915533 138 916813 138 918096 135 919376 135 920656 135 921936 135 923218 133 924498 133 925778 130 927058 130 928341 127 929621 127 930901 127 932181 127 933463 123 934743 123 936023 123 937306 117 938586 117 939868 115 941148 115 942428 113 943708 113 944991 110 946271 110 947553 105 948833 105 950116 100 951396 100 952678 95 953961 90 955241 90 956523 85 957803 85 959086 80 960366 80 961651 72 962931 72 964213 68 965493 68 966778 63 968058 63 969341 57 970621 57 971906 50 973191 40 974471 40 975761 25 977041 25
4baddc22268d4b4ef4d95ceea1195799_1,
7ad1cf2eb9d32a3dc907950289e976c7_0,650773 15 652046 30 653326 30 654603 40 655883 40 657158 50 658438 50 659716 57 660996 57 662273 65 663553 65 664831 72 666111 72 667386 80 668666 80 669943 85 671223 85 672501 92 673781 92 675058 98 676338 98 677616 102 678893 108 680173 108 681451 112 682731 112 684008 115 685288 115 686566 120 687846 120 689126 120 690406 120 691683 125 692963 125 694241 127 695521 127 696801 130 698081 130 699358 133 700638 133 701916 137 703196 137 704476 137 705753 143 707033 143 708311 145 709591 145 710871 145 712151 145 713428 148 714708 148 715988 150 717268 150 718546 152 719826 152 721106 152 722386 152 723663 155 724943 155 726223 158 727503 158 728781 160 730061 160 731341 160 732618 165 733898 165 735178 165 736458 165 737736 167 739016 167 740296 167 741576 167 742853 173 744133 173 745413 173 746693 173 747973 173 749253 173 750531 175 751811 175 753091 175 754371 175 755651 175 756931 175 758208 178 759488 178 760768 178 762048 178 763328 178 764606 180 765886 180 767166 47 767228 115 768446 47 768508 115 769726 45 769793 110 771006 45 771073 110 772283 45 772353 110 773563 45 773633 110 774843 45 774913 110 776123 45 776193 110 777403 45 777471 112 778683 45 778751 112 779963 45 780028 113 781243 45 781308 113 782523 45 782586 115 783803 45 783866 115 785081 50 785143 118 786361 55 786421 117 787641 55 787701 117 788921 177 790201 177 791478 178 792758 178 794038 178 795318 178 796598 175 797878 175 799158 65 799226 107 800438 65 800506 107 801718 65 801788 105 802998 65 803068 105 804278 65 804348 103 805558 65 805628 103 806838 68 806908 103 808118 68 808188 103 809401 170 810681 170 811963 165 813246 162 814526 162 815811 157 817091 157 818376 150 819656 150 820938 148 822218 148 823501 145 824781 145 826063 143 827343 143 828623 140 829903 140 831186 137 832466 137 833746 135 835026 135 836306 135 837586 135 838866 132 840146 130 841426 130 842706 127 843986 127 845266 125 846546 125 847826 122 849106 122 850388 115 851668 115 852951 110 854231 110 855518 98 856798 98 858083 90 859363 90 860646 85 861926 85 863213 73 864493 73 865778 63 867063 48 868343 48 869631 25 870911 25
7ad1cf2eb9d32a3dc907950289e976c7_1,767213 15 768493 15 769771 22 771051 22 772328 25 773608 25 774888 25 776168 25 777448 23 778728 23 780008 20 781288 20 782568 18 783848 18 785131 12 786416 5 787696 5 799223 3 800503 3 801783 5 803063 5 804343 5 805623 5 806906 2 808186 2
68d4b4ef4d95ceea11957998906d3694_0,788976 17 790256 17 791531 27 792811 27 794088 35 795368 35 796646 42 797926 42 799206 45 800486 45 801763 53 803043 55 804323 55 805601 62 806881 62 808161 67 809441 67 810721 72 812001 72 813278 83 814558 83 815838 95 815948 28 817118 95 817228 28 818398 153 819678 153 820958 160 822236 170 823516 170 824796 177 826076 177 827356 185 828636 185 829916 187 831196 187 832473 195 833753 195 835033 200 836313 200 837593 203 838873 203 840153 205 841433 208 842713 208 843993 210 845273 210 846553 213 847833 213 849113 215 850393 215 851671 220 852951 220 854231 222 855511 222 856791 222 858071 222 859351 225 860631 227 861911 227 863188 233 864468 233 865748 233 867028 233 868308 235 869588 235 870868 235 872148 235 873428 238 874708 238 875986 240 877266 240 878546 240 879826 242 881106 242 882386 242 883666 242 884946 245 886226 245 887506 245 888786 245 890066 247 891346 247 892626 247 893906 247 895188 245 896468 245 897748 248 899028 248 900308 248 901591 245 902871 245 904151 247 905431 247 906711 247 907991 247 909273 245 910553 245 911833 248 913113 248 914396 245 915676 245 916956 245 918238 245 919518 245 920798 245 922078 245 923361 242 924641 242 925921 242 927201 242 928483 240 929763 240 931043 240 932323 240 933606 237 934888 235 936168 235 937451 232 938731 232 940013 230 941293 230 942576 227 943856 227 945138 225 946418 225 947701 222 948981 222 950263 220 951543 220 952823 220 954106 215 955386 215 956668 213 957948 213 959228 213 960508 213 961791 210 963071 210 964351 207 965631 207 966913 205 968193 205 969473 205 970753 205 972033 203 973316 200 974596 200 975876 200 977156 200 978436 200 979716 200 980998 195 982278 195 983558 195 984838 195 986118 195 987398 195 988681 192 989961 192 991241 192 992523 188 993803 188 995083 188 996363 188 997646 182 998926 182 1000208 180 1001488 180 1002768 178 1004048 178 1005331 175 1006611 175 1007891 172 1009171 172 1010453 168 1011736 162 1013016 162 1014298 160 1015578 160 1016861 155 1018141 155 1019423 150 1020703 150 1021986 145 1023266 145 1024548 140 1025828 140 1027111 135 1028391 135 1029676 127 1030958 123 1032238 123 1033523 115 1034803 115 1036086 107 1037366 107 1038651 95 1039931 95 1041216 55 1042496 55 1043781 42 1045061 42 1046346 35 1047626 35 1048913 20
68d4b4ef4d95ceea11957998906d3694_1,
936de314f2d95e6c487ffa651b477422_0,646963 28 648243 28 649511 47 650791 47 652063 65 653343 65 654616 105 655896 105 657171 122 658451 122 659728 133 661008 133 662283 145 663563 145 664841 152 666121 152 667396 162 668676 162 669953 170 671233 170 672511 177 673791 177 675068 185 676348 185 677626 190 678906 190 680183 198 681461 202 682741 202 684021 205 685301 205 686578 213 687858 213 689136 217 690416 217 691696 220 692976 220 694253 225 695533 225 696813 228 698093 228 699371 230 700651 230 701931 232 703211 232 704488 238 705768 238 707048 240 708328 240 709606 242 710886 242 712166 245 713446 245 714723 250 716003 250 717283 253 718563 253 719841 255 721121 255 722401 257 723681 257 724958 263 726236 267 727516 267 728796 267 730076 267 731353 273 732633 273 733911 275 735191 275 736471 277 737751 277 739031 277 740311 277 741588 280 742868 280 744148 283 745428 283 746708 283 747988 283 749266 285 750546 285 751826 287 753106 287 754386 287 755666 287 756946 290 758226 290 759506 290 760786 290 762066 290 763346 290 764626 293 765906 293 767186 293 768466 293 769746 293 771026 295 772306 295 773586 295 774866 295 776143 298 777423 298 778703 298 779983 298 781263 298 782543 298 783823 301 785103 301 786383 301 787663 301 788943 301 790223 301 791503 301 792783 301 794063 303 795343 303 796623 303 797903 303 799183 303 800463 303 801743 303 803023 303 804303 306 805583 306 806863 306 808143 306 809423 306 810703 306 811983 306 813263 306 814543 306 815823 306 817103 306 818386 303 819666 303 820946 303 822226 303 823506 303 824786 303 826066 303 827346 303 828626 303 829906 303 831188 301 832468 301 833748 301 835028 301 836308 301 837588 301 838868 301 840148 301 841428 301 842708 301 843988 301 845268 301 846548 298 847828 298 849108 298 850388 298 851668 298 852948 298 854228 296 855508 296 856788 293 858068 293 859348 293 860628 293 861908 293 863188 291 864468 291 865748 291 867028 291 868308 291 869588 291 870868 291 872148 291 873428 293 874708 293 875988 293 877268 293 878548 293 879828 293 881106 298 882386 298 883666 298 884946 298 886226 300 887506 300 888786 300 890066 300 891346 303 892626 303 893903 306 895183 306 896463 308 897743 308 899023 308 900303 308 901583 308 902863 311 904143 311 905423 311 906703 311 907983 311 909263 311 910543 313 911823 313 913103 313 914383 313 915663 313 916943 313 918223 313 919503 313 920786 310 922066 310 923346 310 924626 310 925906 310 927186 310 928466 310 929746 310 931026 310 932306 310 933586 310 934866 310 936146 310 937426 310 938706 310 939986 310 941266 310 942546 310 943826 308 945108 306 946388 306 947668 306 948948 306 950228 306 951508 306 952791 303 954071 303 955351 300 956631 300 957911 300 959191 300 960471 300 961751 300 963033 298 964313 298 965593 298 966873 298 968153 296 969433 296 970716 293 971996 293 973276 293 974556 293 975836 290 977116 290 978398 286 979678 286 980958 283 982238 283 983521 278 984801 278 986081 272 987361 272 988643 268 989923 268 991203 268 992483 268 993763 268 995046 265 996326 265 997606 265 998886 265 1000168 263 1001448 263 1002728 263 1004008 263 1005288 263 1006568 263 1007851 260 1009131 260 1010411 260 1011691 260 1012973 258 1014253 258 1015533 258 1016813 258 1018096 255 1019376 255 1020656 255 1021936 255 1023218 255 1024498 255 1025778 255 1027058 255 1028341 252 1029621 252 1030901 255 1032183 253 1033463 253 1034743 256 1036023 256 1037306 258 1038586 258 1039866 263 1040139 12 1041146 263 1041419 12 1042428 286 1043708 286 1044988 288 1046268 288 1047551 288 1048831 288 1050113 288 1051393 288 1052676 308 1053956 308 1055236 313 1056516 313 1057798 313 1059078 313 1060361 313 1061641 313 1062923 311 1064203 311 1065486 308 1066766 308 1068048 303 1069328 303 1070611 300 1071891 300 1073176 293 1074456 293 1075738 221 1075969 57 1077021 207 1077259 42 1078301 207 1078539 42 1079583 198 1079834 17 1080863 198 1081114 17 1082146 190 1083426 190 1084706 182 1085986 182 1087268 173 1088548 173 1089831 162 1091111 162 1092393 158 1093673 158 1094956 150 1096236 150 1097518 140 1098798 140 1100081 112 1101361 112 1102646 100 1103926 100 1105216 85 1106496 85 1107811 47 1109091 47 1110381 32 1111661 32 1112948 23 1114228 23 1115516 10 1116796 10
936de314f2d95e6c487ffa651b477422_1,
7fda8019410b1fcf0625f608b4ce9762_0,876276 13 877556 13 878821 40 880101 40 881373 58 882653 58 883928 68 885208 68 886483 78 887763 78 889038 88 890318 88 891593 98 892873 98 894151 105 895431 105 896706 115 897986 115 899261 123 900536 133 901816 133 903093 141 904373 141 905651 145 906931 145 908208 153 909488 153 910768 158 912048 158 913326 165 914606 165 915886 168 917166 168 918443 173 919723 173 921003 176 922283 176 923561 180 924841 180 926121 183 927401 183 928681 183 929961 183 931238 188 932518 188 933798 191 935078 191 936356 195 937636 195 938913 201 940193 201 941471 205 942751 205 944028 211 945308 216 946588 216 947866 220 949146 220 950423 226 951703 226 952981 230 954261 230 955538 233 956818 233 958096 238 959376 238 960656 238 961936 238 963213 243 964493 243 965771 248 967051 248 968331 248 969611 248 970888 253 972168 253 973446 258 974726 258 976006 260 977286 260 978563 266 979843 266 981121 270 982401 270 983681 273 984961 273 986238 278 987518 278 988796 283 990076 285 991356 285 992633 291 993913 291 995193 296 996473 296 997751 300 999031 300 1000311 303 1001591 303 1002871 305 1004151 305 1005431 308 1006711 308 1007988 313 1009268 313 1010548 318 1011828 318 1013106 323 1014386 323 1015663 328 1016943 328 1018223 331 1019503 331 1020781 335 1022061 335 1023338 341 1024618 341 1025896 345 1027176 345 1028453 351 1029733 351 1031011 355 1032291 358 1033571 358 1034848 363 1036128 363 1037406 368 1038686 368 1039963 371 1041243 371 1042521 375 1043801 375 1045081 378 1046361 378 1047638 383 1048918 383 1050196 385 1051476 385 1052753 391 1054033 391 1055311 395 1056591 395 1057871 398 1059151 398 1060428 401 1061708 401 1062986 405 1064266 405 1065546 408 1066826 408 1068103 411 1069383 411 1070661 415 1071941 415 1073218 418 1074498 418 1075776 423 1077056 423 1078336 423 1079613 426 1080893 426 1082171 430 1083451 430 1084731 430 1086011 430 1087288 433 1088568 433 1089848 433 1091128 433 1092406 433 1093686 433 1094966 433 1096246 433 1097523 433 1098803 433 1100083 431 1101363 431 1102641 428 1103921 428 1105201 423 1106481 423 1107758 421 1109038 421 1110318 416 1111598 416 1112876 413 1114156 413 1115433 411 1116713 411 1117993 406 1119273 406 1120551 400 1121828 393 1123108 393 1124386 385 1125666 385 1126943 381 1128223 381 1129503 376 1130783 376 1132061 373 1133341 373 1134618 373 1135898 373 1137176 370 1138456 370 1139733 371 1141013 371 1142291 368 1143571 368 1144851 363 1146131 363 1147408 361 1148688 361 1149966 355 1151246 355 1152523 353 1153803 353 1155081 353 1156361 353 1157641 348 1158921 348 1160198 348 1161478 348 1162756 348 1164033 346 1165313 346 1166591 343 1167871 343 1169151 338 1170431 338 1171708 333 1172988 333 1174268 328 1175548 328 1176826 323 1178106 323 1179386 313 1180666 313 1181946 298 1183226 298 1184506 290 1185786 290 1187066 280 1188346 280 1189626 273 1190906 273 1192186 268 1193466 268 1194748 263 1196028 263 1197308 261 1198588 261 1199868 256 1201148 256 1202428 253 1203708 253 1204988 251 1206268 251 1207548 248 1208828 248 1210108 248 1211388 245 1212668 245 1213948 245 1215228 245 1216511 240 1217791 240 1219071 232 1220351 232 1221633 223 1222913 223 1224196 202 1225476 202 1226761 170 1228041 170 1229328 93 1230608 93
7fda8019410b1fcf0625f608b4ce9762_1,
8b8ec74baddc22268d4b4ef4d95ceea1_0,473134 12 474414 12 475684 30 476964 30 478239 40 479519 40 480796 45 482076 48 483356 48 484634 55 485914 55 487194 57 488474 57 489751 63 491031 63 492311 65 493591 65 494869 70 496149 70 497429 72 498709 72 499989 75 501266 80 502546 80 503826 85 505106 85 506386 88 507666 88 508946 90 510226 90 511506 93 512786 93 514066 93 515346 93 516624 97 517904 97 519184 100 520464 100 521744 100 523024 102 524304 102 525581 108 526861 108 528141 108 529421 108 530701 108 531981 108 533261 110 534541 110 535821 110 537101 110 538381 110 539661 110 540941 110 542221 113 543501 113 544781 113 546061 113 547341 113 548621 113 549901 113 551181 113 552464 110 553744 110 555024 112 556304 112 557584 112 558864 112 560144 112 561424 112 562704 112 563984 112 565264 112 566546 110 567826 110 569106 110 570386 110 571666 110 572946 110 574226 113 575506 113 576786 113 578066 113 579346 113 580626 115 581906 115 583186 115 584466 115 585749 115 587029 115 588309 115 589589 115 590869 115 592149 115 593429 117 594709 117 595989 117 597271 115 598551 115 599831 115 601111 115 602391 115 603671 115 604951 115 606231 115 607511 115 608791 115 610074 112 611354 112 612634 112 613914 112 615194 115 616476 113 617756 113 619036 113 620316 113 621596 113 622876 113 624159 112 625439 112 626719 112 627999 112 629279 112 630559 112 631839 112 633121 110 634401 110 635681 110 636961 110 638244 107 639524 107 640804 107 642084 107 643366 105 644646 105 645929 102 647209 102 648489 102 649769 102 651051 100 652334 97 653614 97 654896 93 656176 93 657459 90 658739 90 660021 85 661301 85 662584 80 663864 80 665146 78 666426 78 667709 72 668989 72 670271 65 671554 60 672834 60 674119 50 675399 50 676681 30 677961 30
8b8ec74baddc22268d4b4ef4d95ceea1_1,
7af2ed9fbb63b28163a745959c039830_0,635644 32 636924 32 638196 53 639476 53 640751 68 642031 68 643306 78 644586 78 645863 83 647143 83 648418 93 649698 93 650976 98 652253 103 653533 103 654811 108 656091 108 657368 113 658648 113 659926 115 661206 115 662483 121 663763 121 665041 125 666321 125 667598 128 668878 128 670153 136 671431 138 672711 138 673988 143 675268 143 676548 143 677828 143 679106 148 680386 148 681663 151 682943 151 684221 155 685501 155 686778 158 688058 158 689336 160 690616 163 691896 163 693173 166 694453 166 695731 168 697011 168 698288 171 699568 171 700848 173 702128 173 703406 175 704686 175 705963 178 707243 178 708523 178 709801 180 711081 180 712358 183 713638 183 714918 186 716198 186 717476 188 718756 188 720036 188 721316 188 722593 191 723873 191 725151 193 726431 193 727711 193 728988 196 730268 196 731548 196 732828 196 734106 198 735386 198 736666 198 737946 198 739223 201 740503 201 741783 201 743063 201 744341 203 745621 203 746901 203 748178 206 749458 206 750738 206 752018 206 753298 206 754578 206 755856 208 757136 208 758416 205 759696 205 760976 205 762256 205 763533 208 764813 208 766093 208 767373 208 768653 208 769931 210 771211 210 772491 210 773771 210 775051 210 776331 210 777608 213 778888 213 780168 211 781448 211 782728 211 784006 213 785286 213 786566 213 787846 213 789126 213 790406 213 791683 213 792963 213 794243 213 795523 213 796803 213 798083 213 799363 213 800643 213 801921 213 803201 213 804481 213 805761 213 807041 213 808321 213 809601 213 810878 213 812158 213 813438 213 814718 213 815996 213 817276 213 818556 213 819836 213 821116 213 822393 213 823673 213 824953 213 826233 213 827513 213 828793 213 830071 213 831351 213 832631 213 833911 213 835191 213 836471 213 837751 213 839031 213 840311 213 841588 213 842868 213 844148 213 845428 213 846708 213 847988 213 849268 211 850548 211 851828 211 853108 211 854386 213 855666 213 856946 210 858226 210 859506 210 860786 210 862066 210 863346 208 864626 208 865906 208 867186 208 868463 211 869743 211 871023 208 872303 208 873583 208 874863 208 876143 206 877423 206 878703 206 879983 203 881263 203 882543 201 883823 201 885103 198 886383 198 887663 196 888943 196 890223 193 891503 193 892783 191 894063 191 895343 188 896623 188 897903 188 899186 183 900466 183 901746 180 903026 180 904306 178 905586 178 906866 178 908146 178 909426 175 910706 175 911986 175 913266 175 914546 173 915826 173 917106 170 918386 170 919666 170 920946 168 922226 168 923506 165 924786 165 926068 161 927348 161 928628 158 929908 158 931188 153 932468 153 933751 148 935031 145 936311 145 937591 143 938871 143 940153 138 941433 138 942713 138 943993 138 945276 133 946556 133 947836 130 949116 130 950396 130 951676 130 952958 126 954241 120 955521 120 956801 120 958081 120 959363 116 960643 116 961923 113 963203 113 964486 107 965766 107 967048 103 968328 103 969611 97 970891 97 972171 95 973453 90 974733 90 976016 85 977296 85 978578 80 979858 80 981141 72 982421 72 983703 68 984983 68 986268 58 987548 58 988833 48 990113 48 991403 28
7af2ed9fbb63b28163a745959c039830_1,451644 25 452924 25 454196 35 455476 35 456756 38 458036 38 459316 40 460596 40 461876 40 463159 40 464439 40 465721 38 467001 38 468284 35 469564 35 470846 33 472126 33 473409 30 474689 30 475971 25 477251 25 478534 20 479814 20 481099 12 482384 2 483664 2
